# l_trunc vza relaz I_m0 Q_m0 U_m0
12.0	40.0	180.0	5.5469160079956055	0.0766061395406723	0.0
12.0	45.0	0.0	5.562509059906006	0.09627663344144821	0.0
12.0	45.0	180.0	5.562509059906006	0.09627663344144821	0.0
12.0	50.0	0.0	5.586261749267578	0.12392955273389816	0.0
12.0	50.0	180.0	5.586261749267578	0.12392955273389816	0.0
12.0	55.0	0.0	5.618063926696777	0.16249339282512665	0.0
12.0	55.0	180.0	5.618063926696777	0.16249339282512665	0.0
12.0	60.0	0.0	5.6648335456848145	0.21501363813877106	0.0
12.0	60.0	180.0	5.6648335456848145	0.21501363813877106	0.0
12.0	65.0	0.0	5.729189872741699	0.2851875424385071	0.0
12.0	65.0	180.0	5.729189872741699	0.2851875424385071	0.0
12.0	70.0	0.0	5.821445941925049	0.3787722885608673	0.0
12.0	70.0	180.0	5.821445941925049	0.3787722885608673	0.0
16.0	0.0	0.0	5.510887145996094	0.0	0.0
16.0	0.0	180.0	5.510887145996094	0.0	0.0
16.0	5.0	0.0	5.509820461273193	0.0017114916117861867	0.0
16.0	5.0	180.0	5.509820461273193	0.0017114916117861867	0.0
16.0	10.0	0.0	5.508145809173584	0.006992776412516832	0.0
16.0	10.0	180.0	5.508145809173584	0.006992776412516832	0.0
16.0	15.0	0.0	5.511284351348877	0.01583155058324337	0.0
16.0	15.0	180.0	5.511284351348877	0.01583155058324337	0.0
16.0	20.0	0.0	5.515615940093994	0.027279365807771683	0.0
16.0	20.0	180.0	5.515615940093994	0.027279365807771683	0.0
16.0	25.0	0.0	5.51959753036499	0.03951864689588547	0.0
16.0	25.0	180.0	5.51959753036499	0.03951864689588547	0.0
16.0	30.0	0.0	5.527657508850098	0.05110052227973938	0.0
16.0	30.0	180.0	5.527657508850098	0.05110052227973938	0.0
16.0	35.0	0.0	5.536962985992432	0.06235375255346298	0.0
16.0	35.0	180.0	5.536962985992432	0.06235375255346298	0.0
16.0	40.0	0.0	5.546825408935547	0.07579334080219269	0.0
16.0	40.0	180.0	5.546825408935547	0.07579334080219269	0.0
16.0	45.0	0.0	5.561343669891357	0.09507892280817032	0.0
16.0	45.0	180.0	5.561343669891357	0.09507892280817032	0.0
16.0	50.0	0.0	5.585731029510498	0.12349899113178253	0.0
16.0	50.0	180.0	5.585731029510498	0.12349899113178253	0.0
16.0	55.0	0.0	5.6192851066589355	0.16325566172599792	0.0
16.0	55.0	180.0	5.6192851066589355	0.16325566172599792	0.0
16.0	60.0	0.0	5.663756370544434	0.21626035869121552	0.0
16.0	60.0	180.0	5.663756370544434	0.21626035869121552	0.0
16.0	65.0	0.0	5.730415344238281	0.2859126627445221	0.0
16.0	65.0	180.0	5.730415344238281	0.2859126627445221	0.0
16.0	70.0	0.0	5.819319725036621	0.37836983799934387	0.0
16.0	70.0	180.0	5.819319725036621	0.37836983799934387	0.0
24.0	0.0	0.0	5.507987976074219	0.0	0.0
24.0	0.0	180.0	5.507987976074219	0.0	0.0
24.0	5.0	0.0	5.508133888244629	0.001751348958350718	0.0
24.0	5.0	180.0	5.508133888244629	0.001751348958350718	0.0
24.0	10.0	0.0	5.513031959533691	0.0069472286850214005	0.0
24.0	10.0	180.0	5.513031959533691	0.0069472286850214005	0.0
24.0	15.0	0.0	5.50646448135376	0.015489998273551464	0.0
24.0	15.0	180.0	5.50646448135376	0.015489998273551464	0.0
24.0	20.0	0.0	5.514817237854004	0.026882650330662727	0.0
24.0	20.0	180.0	5.514817237854004	0.026882650330662727	0.0
24.0	25.0	0.0	5.524178504943848	0.03942715376615524	0.0
24.0	25.0	180.0	5.524178504943848	0.03942715376615524	0.0
24.0	30.0	0.0	5.5302510261535645	0.051134973764419556	0.0
24.0	30.0	180.0	5.5302510261535645	0.051134973764419556	0.0
24.0	35.0	0.0	5.536581516265869	0.06219526380300522	0.0
24.0	35.0	180.0	5.536581516265869	0.06219526380300522	0.0
24.0	40.0	0.0	5.5488739013671875	0.07561390846967697	0.0
24.0	40.0	180.0	5.5488739013671875	0.07561390846967697	0.0
24.0	45.0	0.0	5.564097881317139	0.09523055702447891	0.0
24.0	45.0	180.0	5.564097881317139	0.09523055702447891	0.0
24.0	50.0	0.0	5.5851335525512695	0.12389198690652847	0.0
24.0	50.0	180.0	5.5851335525512695	0.12389198690652847	0.0
24.0	55.0	0.0	5.614599227905273	0.16343608498573303	0.0
24.0	55.0	180.0	5.614599227905273	0.16343608498573303	0.0
24.0	60.0	0.0	5.6613006591796875	0.21618404984474182	0.0
24.0	60.0	180.0	5.6613006591796875	0.21618404984474182	0.0
24.0	65.0	0.0	5.727035045623779	0.28568392992019653	0.0
24.0	65.0	180.0	5.727035045623779	0.28568392992019653	0.0
24.0	70.0	0.0	5.819658279418945	0.37829503417015076	0.0
24.0	70.0	180.0	5.819658279418945	0.37829503417015076	0.0
32.0	0.0	0.0	5.517734527587891	0.0	0.0
32.0	0.0	180.0	5.517734527587891	0.0	0.0
32.0	5.0	0.0	5.5002923011779785	0.0016809130320325494	0.0
32.0	5.0	180.0	5.5002923011779785	0.0016809130320325494	0.0
32.0	10.0	0.0	5.515039443969727	0.006886571645736694	0.0
32.0	10.0	180.0	5.515039443969727	0.006886571645736694	0.0
32.0	15.0	0.0	5.510736465454102	0.015553169883787632	0.0
32.0	15.0	180.0	5.510736465454102	0.015553169883787632	0.0
32.0	20.0	0.0	5.517001152038574	0.026917770504951477	0.0
32.0	20.0	180.0	5.517001152038574	0.026917770504951477	0.0
32.0	25.0	0.0	5.523074626922607	0.0393860787153244	0.0
32.0	25.0	180.0	5.523074626922607	0.0393860787153244	0.0
32.0	30.0	0.0	5.530936241149902	0.05112927034497261	0.0
32.0	30.0	180.0	5.530936241149902	0.05112927034497261	0.0
